Default schedule
Rate	71.43
Rev Jump	14.29
Prior Change	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
716	0.342179	138	0.007246	146	0.726027	0.846996	716	0.342179	0.352000	0.322465	
722	0.311634	134	0.029851	144	0.770833	0.846996	722	0.311634	0.340000	0.322476	
719	0.322670	135	0.014815	146	0.753425	0.846996	719	0.322670	0.344000	0.322490	
731	0.313269	136	0.007353	133	0.736842	0.846996	731	0.313269	0.328000	0.322494	
732	0.300546	135	0.014815	133	0.744361	0.846996	732	0.300546	0.321000	0.322493	
753	0.346614	128	0.054688	119	0.781513	0.846996	753	0.346614	0.361000	0.322518	
731	0.387141	136	0.029412	133	0.706767	0.846996	731	0.387141	0.381000	0.322556	
751	0.336884	130	0.023077	119	0.764706	0.846996	751	0.336884	0.347000	0.322572	
739	0.332882	134	0.007463	127	0.669291	0.846996	739	0.332882	0.332000	0.322578	
731	0.341997	138	0.021739	131	0.656489	0.846996	731	0.341997	0.339000	0.322589	
710	0.364789	136	0.051471	154	0.694805	0.846996	710	0.364789	0.373000	0.322621	
732	0.336066	120	0.033333	148	0.682432	0.846996	732	0.336066	0.351000	0.322640	
739	0.341001	123	0.016260	138	0.717391	0.846996	739	0.341001	0.353000	0.322659	
739	0.349120	133	0.037594	128	0.656250	0.846996	739	0.349120	0.347000	0.322675	
722	0.367036	138	0.050725	140	0.671429	0.846996	722	0.367036	0.366000	0.322703	
716	0.398045	137	0.029197	147	0.748299	0.846996	716	0.398045	0.399000	0.322752	
711	0.362869	127	0.015748	162	0.759259	0.846996	711	0.362869	0.383000	0.322791	
726	0.325069	141	0.007092	133	0.819549	0.846996	726	0.325069	0.346000	0.322806	
742	0.357143	129	0.000000	129	0.829457	0.846996	742	0.357143	0.372000	0.322838	
734	0.344687	127	0.000000	139	0.755396	0.846996	734	0.344687	0.358000	0.322861	
724	0.342541	131	0.007634	145	0.710345	0.846996	724	0.342541	0.352000	0.322879	
703	0.320057	134	0.029851	163	0.766871	0.846996	703	0.320057	0.354000	0.322899	
711	0.324895	133	0.007519	156	0.717949	0.846996	711	0.324895	0.344000	0.322913	
727	0.328748	132	0.015152	141	0.730496	0.846996	727	0.328748	0.344000	0.322927	
741	0.299595	130	0.000000	129	0.798450	0.846996	741	0.299595	0.325000	0.322928	
715	0.316084	132	0.007576	153	0.764706	0.846996	715	0.316084	0.344000	0.322941	
688	0.354651	146	0.013699	166	0.716867	0.846996	688	0.354651	0.365000	0.322968	
714	0.317927	137	0.014599	149	0.711409	0.846996	714	0.317927	0.335000	0.322976	
724	0.314917	137	0.007299	139	0.733813	0.846996	724	0.314917	0.331000	0.322981	
737	0.313433	121	0.008264	142	0.767606	0.846996	737	0.313433	0.341000	0.322993	
691	0.311143	153	0.006536	156	0.775641	0.846996	691	0.311143	0.337000	0.323002	
731	0.306430	144	0.013889	125	0.728000	0.846996	731	0.306430	0.317000	0.322998	
729	0.304527	137	0.000000	134	0.716418	0.846996	729	0.304527	0.318000	0.322995	
722	0.332410	147	0.013605	131	0.770992	0.846996	722	0.332410	0.343000	0.323007	
728	0.359890	122	0.008197	150	0.753333	0.846996	728	0.359890	0.376000	0.323041	
689	0.346880	148	0.000000	163	0.766871	0.846996	689	0.346880	0.364000	0.323067	
714	0.330532	133	0.052632	153	0.758170	0.846996	714	0.330532	0.359000	0.323090	
717	0.331939	127	0.015748	156	0.711538	0.846996	717	0.331939	0.351000	0.323108	
733	0.302865	113	0.044248	154	0.740260	0.846996	733	0.302865	0.341000	0.323119	
726	0.318182	124	0.008065	150	0.726667	0.846996	726	0.318182	0.341000	0.323131	
704	0.340909	150	0.006667	146	0.746575	0.846996	704	0.340909	0.350000	0.323148	
694	0.305476	149	0.000000	157	0.770701	0.846996	694	0.305476	0.333000	0.323154	
726	0.323691	134	0.007463	140	0.742857	0.846996	726	0.323691	0.340000	0.323165	
719	0.285118	140	0.000000	141	0.751773	0.846996	719	0.285118	0.311000	0.323157	
721	0.325936	123	0.008130	156	0.717949	0.846996	721	0.325936	0.348000	0.323173	
723	0.352697	132	0.090909	145	0.675862	0.846996	723	0.352697	0.365000	0.323199	
723	0.311203	147	0.047619	130	0.700000	0.846996	723	0.311203	0.323000	0.323199	
714	0.338936	127	0.055118	159	0.761006	0.846996	714	0.338936	0.370000	0.323229	
711	0.364276	132	0.022727	157	0.757962	0.846996	711	0.364276	0.381000	0.323265	
713	0.295933	147	0.020408	140	0.742857	0.846996	713	0.295933	0.318000	0.323262	
728	0.347527	136	0.022059	136	0.720588	0.846996	728	0.347527	0.354000	0.323282	
744	0.346774	133	0.015038	123	0.788618	0.846996	744	0.346774	0.357000	0.323303	
687	0.349345	165	0.006061	148	0.722973	0.846996	687	0.349345	0.348000	0.323318	
707	0.336634	150	0.006667	143	0.748252	0.846996	707	0.336634	0.346000	0.323333	
717	0.301255	141	0.049645	142	0.760563	0.846996	717	0.301255	0.331000	0.323338	
715	0.346853	154	0.025974	131	0.763359	0.846996	715	0.346853	0.352000	0.323356	
739	0.296346	127	0.047244	134	0.820896	0.846996	739	0.296346	0.335000	0.323363	
726	0.387052	142	0.014085	132	0.712121	0.846996	726	0.387052	0.377000	0.323397	
741	0.321188	120	0.016667	139	0.776978	0.846996	741	0.321188	0.348000	0.323412	
717	0.359833	122	0.016393	161	0.726708	0.846996	717	0.359833	0.377000	0.323446	
732	0.345628	137	0.007299	131	0.625954	0.846996	732	0.345628	0.336000	0.323454	
709	0.339915	137	0.029197	154	0.701299	0.846996	709	0.339915	0.353000	0.323472	
686	0.298834	145	0.055172	169	0.710059	0.846996	686	0.298834	0.333000	0.323478	
744	0.352151	144	0.006944	112	0.830357	0.846996	744	0.352151	0.356000	0.323499	
721	0.314840	130	0.007692	149	0.724832	0.846996	721	0.314840	0.336000	0.323506	
750	0.294667	132	0.037879	118	0.703390	0.846996	750	0.294667	0.309000	0.323497	
729	0.305898	138	0.021739	133	0.781955	0.846996	729	0.305898	0.330000	0.323501	
728	0.302198	141	0.014184	131	0.763359	0.846996	728	0.302198	0.322000	0.323500	
712	0.325843	137	0.007299	151	0.761589	0.846996	712	0.325843	0.348000	0.323516	
740	0.310811	126	0.023810	134	0.656716	0.846996	740	0.310811	0.321000	0.323514	
723	0.290456	141	0.021277	136	0.786765	0.846996	723	0.290456	0.320000	0.323512	
740	0.327027	125	0.008000	135	0.674074	0.846996	740	0.327027	0.334000	0.323519	
729	0.312757	130	0.023077	141	0.794326	0.846996	729	0.312757	0.343000	0.323531	
711	0.329114	153	0.019608	136	0.727941	0.846996	711	0.329114	0.336000	0.323538	
695	0.296403	150	0.033333	155	0.683871	0.846996	695	0.296403	0.317000	0.323534	
708	0.313559	155	0.025806	137	0.700730	0.846996	708	0.313559	0.322000	0.323533	
688	0.332849	153	0.026144	159	0.754717	0.846996	688	0.332849	0.353000	0.323552	
713	0.328191	135	0.029630	152	0.743421	0.846996	713	0.328191	0.351000	0.323569	
711	0.329114	139	0.064748	150	0.646667	0.846996	711	0.329114	0.340000	0.323579	
730	0.286301	118	0.016949	152	0.730263	0.846996	730	0.286301	0.322000	0.323578	
724	0.302486	131	0.000000	145	0.737931	0.846996	724	0.302486	0.326000	0.323579	
711	0.264416	144	0.034722	145	0.668966	0.846996	711	0.264416	0.290000	0.323559	
722	0.372576	128	0.007812	150	0.726667	0.846996	722	0.372576	0.379000	0.323593	
713	0.356241	146	0.047945	141	0.808511	0.846996	713	0.356241	0.375000	0.323625	
735	0.340136	127	0.047244	138	0.710145	0.846996	735	0.340136	0.354000	0.323644	
737	0.320217	135	0.022222	128	0.710938	0.846996	737	0.320217	0.330000	0.323648	
729	0.327846	126	0.007937	145	0.710345	0.846996	729	0.327846	0.343000	0.323659	
721	0.316227	139	0.021583	140	0.657143	0.846996	721	0.316227	0.323000	0.323659	
687	0.330422	148	0.013514	165	0.739394	0.846996	687	0.330422	0.351000	0.323676	
733	0.347885	130	0.046154	137	0.664234	0.846996	733	0.347885	0.352000	0.323693	
755	0.422517	114	0.061404	131	0.793893	0.846996	755	0.422517	0.430000	0.323759	
734	0.307902	110	0.036364	156	0.762821	1.030197	734	0.307902	0.349000	0.323774	
711	0.267229	137	0.000000	152	0.717105	1.030197	711	0.267229	0.299000	0.323759	
716	0.270950	142	0.000000	142	0.781690	1.030197	716	0.270950	0.305000	0.323748	
713	0.242637	136	0.029412	151	0.721854	1.030197	713	0.242637	0.286000	0.323724	
711	0.241913	149	0.040268	140	0.678571	1.030197	711	0.241913	0.273000	0.323693	
745	0.264430	106	0.037736	149	0.711409	1.030197	745	0.264430	0.307000	0.323683	
725	0.302069	131	0.000000	144	0.805556	1.030197	725	0.302069	0.335000	0.323690	
709	0.286319	151	0.000000	140	0.807143	1.030197	709	0.286319	0.316000	0.323685	
735	0.284354	122	0.016393	143	0.790210	1.030197	735	0.284354	0.324000	0.323685	
717	0.270572	123	0.056911	160	0.781250	1.030197	717	0.270572	0.326000	0.323687	
730	0.286301	131	0.076336	139	0.769784	1.030197	730	0.286301	0.326000	0.323688	
723	0.343015	134	0.029851	143	0.797203	1.030197	723	0.343015	0.366000	0.323714	
723	0.305671	130	0.084615	147	0.816327	1.030197	723	0.305671	0.352000	0.323731	
710	0.308451	143	0.000000	147	0.775510	1.030197	710	0.308451	0.333000	0.323737	
722	0.339335	132	0.045455	146	0.760274	1.030197	722	0.339335	0.362000	0.323760	
693	0.248196	136	0.029412	171	0.760234	1.030197	693	0.248196	0.306000	0.323750	
663	0.263952	172	0.017442	165	0.830303	1.030197	663	0.263952	0.315000	0.323744	
646	0.164087	167	0.023952	187	0.737968	1.030197	646	0.164087	0.248000	0.323698	
726	0.330579	129	0.023256	145	0.779310	0.801863	726	0.330579	0.356000	0.323718	
720	0.329167	140	0.007143	140	0.778571	0.801863	720	0.329167	0.347000	0.323732	
731	0.340629	124	0.016129	145	0.758621	0.801863	731	0.340629	0.361000	0.323755	
731	0.365253	115	0.008696	154	0.759740	0.801863	731	0.365253	0.385000	0.323792	
707	0.323904	139	0.021583	154	0.766234	0.801863	707	0.323904	0.350000	0.323808	
742	0.323450	117	0.008547	141	0.730496	0.801863	742	0.323450	0.344000	0.323820	
708	0.333333	139	0.014388	153	0.738562	0.801863	708	0.333333	0.351000	0.323837	
719	0.353268	133	0.022556	148	0.750000	0.801863	719	0.353268	0.368000	0.323863	
716	0.346369	131	0.007634	153	0.764706	0.801863	716	0.346369	0.366000	0.323889	
717	0.354254	146	0.006849	137	0.693431	0.801863	717	0.354254	0.350000	0.323905	
705	0.319149	128	0.015625	167	0.820359	0.801863	705	0.319149	0.364000	0.323929	
715	0.344056	143	0.006993	142	0.767606	0.801863	715	0.344056	0.356000	0.323948	
684	0.312865	158	0.025316	158	0.740506	0.801863	684	0.312865	0.335000	0.323955	
733	0.365621	134	0.022388	133	0.774436	0.801863	733	0.365621	0.374000	0.323985	
730	0.349315	135	0.029630	135	0.718519	0.801863	730	0.349315	0.356000	0.324005	
706	0.322946	143	0.013986	151	0.748344	0.801863	706	0.322946	0.343000	0.324016	
748	0.354278	116	0.000000	136	0.779412	0.801863	748	0.354278	0.371000	0.324044	
711	0.337553	145	0.000000	144	0.729167	0.801863	711	0.337553	0.345000	0.324057	
742	0.357143	117	0.008547	141	0.794326	0.801863	742	0.357143	0.378000	0.324090	
699	0.359084	143	0.006993	158	0.791139	0.801863	699	0.359084	0.377000	0.324121	
732	0.363388	133	0.015038	135	0.725926	0.801863	732	0.363388	0.366000	0.324147	
706	0.345609	135	0.007407	159	0.761006	0.801863	706	0.345609	0.366000	0.324172	
729	0.358025	135	0.014815	136	0.727941	0.801863	729	0.358025	0.362000	0.324195	
716	0.356145	142	0.007042	142	0.760563	0.801863	716	0.356145	0.364000	0.324218	
737	0.345997	138	0.028986	125	0.800000	0.801863	737	0.345997	0.359000	0.324239	
736	0.349185	124	0.032258	140	0.678571	0.801863	736	0.349185	0.356000	0.324258	
721	0.303745	139	0.000000	140	0.735714	0.801863	721	0.303745	0.322000	0.324257	
743	0.329744	124	0.016129	133	0.669173	0.801863	743	0.329744	0.336000	0.324264	
736	0.317935	121	0.041322	143	0.727273	0.801863	736	0.317935	0.343000	0.324275	
713	0.311360	144	0.041667	143	0.741259	0.801863	713	0.311360	0.334000	0.324281	
728	0.359890	121	0.024793	151	0.788079	0.801863	728	0.359890	0.384000	0.324317	
744	0.340054	111	0.036036	145	0.793103	0.801863	744	0.340054	0.372000	0.324345	
740	0.362162	127	0.055118	133	0.789474	0.801863	740	0.362162	0.380000	0.324379	
726	0.370523	139	0.035971	135	0.762963	0.801863	726	0.370523	0.377000	0.324410	
753	0.359894	125	0.064000	122	0.606557	0.801863	753	0.359894	0.353000	0.324427	
725	0.328276	129	0.038760	146	0.705479	0.801863	725	0.328276	0.346000	0.324440	
707	0.359264	150	0.066667	143	0.713287	0.801863	707	0.359264	0.366000	0.324465	
735	0.368707	134	0.044776	131	0.664122	0.801863	735	0.368707	0.364000	0.324488	
677	0.338257	158	0.037975	165	0.775758	0.801863	677	0.338257	0.363000	0.324511	
705	0.324823	142	0.007042	153	0.771242	0.801863	705	0.324823	0.348000	0.324525	
698	0.316619	144	0.006944	158	0.784810	0.801863	698	0.316619	0.346000	0.324538	
711	0.353024	128	0.000000	161	0.782609	0.801863	711	0.353024	0.377000	0.324569	
704	0.323864	141	0.007092	155	0.690323	0.801863	704	0.323864	0.336000	0.324576	
713	0.345021	124	0.008065	163	0.717791	0.801863	713	0.345021	0.364000	0.324599	
704	0.394886	132	0.015152	164	0.756098	0.801863	704	0.394886	0.404000	0.324646	
688	0.347384	146	0.000000	166	0.704819	0.801863	688	0.347384	0.356000	0.324665	
704	0.345170	134	0.022388	162	0.728395	0.801863	704	0.345170	0.364000	0.324688	
724	0.327348	140	0.021429	136	0.757353	0.801863	724	0.327348	0.343000	0.324699	
705	0.365957	149	0.006711	146	0.732877	0.801863	705	0.365957	0.366000	0.324723	
701	0.338088	143	0.027972	156	0.769231	0.801863	701	0.338088	0.361000	0.324745	
725	0.373793	125	0.032000	150	0.800000	0.801863	725	0.373793	0.395000	0.324786	
729	0.353909	132	0.053030	139	0.697842	0.801863	729	0.353909	0.362000	0.324808	
749	0.407210	127	0.000000	124	0.782258	0.801863	749	0.407210	0.402000	0.324854	
717	0.238494	152	0.026316	131	0.839695	1.466952	717	0.238494	0.285000	0.324830	
704	0.208807	146	0.047945	150	0.773333	1.466952	704	0.208807	0.270000	0.324798	
729	0.152263	139	0.043165	132	0.818182	1.466952	729	0.152263	0.225000	0.324739	
735	0.216327	146	0.013699	119	0.739496	1.062351	735	0.216327	0.249000	0.324695	
738	0.203252	138	0.000000	124	0.766129	1.062351	738	0.203252	0.245000	0.324648	
736	0.237772	136	0.000000	128	0.742188	1.062351	736	0.237772	0.270000	0.324616	
733	0.193724	135	0.014815	132	0.712121	1.062351	733	0.193724	0.238000	0.324565	
720	0.259722	146	0.027397	134	0.783582	1.055897	720	0.259722	0.296000	0.324548	
735	0.216327	134	0.029851	131	0.679389	1.055897	735	0.216327	0.252000	0.324505	
721	0.245492	142	0.014085	137	0.635036	1.055897	721	0.245492	0.266000	0.324471	
736	0.259511	117	0.017094	147	0.687075	1.055897	736	0.259511	0.294000	0.324453	
736	0.305707	134	0.067164	130	0.730769	1.055897	736	0.305707	0.329000	0.324456	
722	0.270083	129	0.015504	149	0.657718	1.055897	722	0.270083	0.295000	0.324439	
716	0.276536	148	0.027027	136	0.735294	1.055897	716	0.276536	0.302000	0.324425	
711	0.243319	135	0.037037	154	0.681818	1.055897	711	0.243319	0.283000	0.324401	
716	0.283520	131	0.022901	153	0.777778	1.055897	716	0.283520	0.325000	0.324402	
710	0.230986	130	0.030769	160	0.675000	1.055897	710	0.230986	0.276000	0.324373	
732	0.247268	120	0.041667	148	0.635135	1.055897	732	0.247268	0.280000	0.324347	
721	0.253814	132	0.022727	147	0.619048	1.055897	721	0.253814	0.277000	0.324320	
718	0.254875	133	0.052632	149	0.664430	1.055897	718	0.254875	0.289000	0.324299	
721	0.251040	128	0.070312	151	0.708609	1.055897	721	0.251040	0.297000	0.324283	
602	0.189369	170	0.000000	228	0.767544	1.055897	602	0.189369	0.289000	0.324263	
632	0.210443	185	0.021622	183	0.748634	0.912867	632	0.210443	0.274000	0.324233	
629	0.235294	173	0.000000	198	0.767677	0.912867	629	0.235294	0.300000	0.324219	
644	0.232919	161	0.000000	195	0.789744	0.912867	644	0.232919	0.304000	0.324207	
635	0.220472	178	0.000000	187	0.828877	0.912867	635	0.220472	0.295000	0.324191	
632	0.219937	172	0.000000	196	0.790816	0.912867	632	0.219937	0.294000	0.324173	
672	0.208333	139	0.021583	189	0.719577	0.912867	672	0.208333	0.279000	0.324147	
664	0.243976	116	0.017241	220	0.750000	0.912867	664	0.243976	0.329000	0.324150	
696	0.297414	150	0.020000	154	0.727273	0.912867	696	0.297414	0.322000	0.324148	
700	0.292857	151	0.046358	149	0.671141	0.912867	700	0.292857	0.312000	0.324141	
700	0.310000	147	0.040816	153	0.692810	0.912867	700	0.310000	0.329000	0.324144	
712	0.299157	133	0.045113	155	0.625806	0.912867	712	0.299157	0.316000	0.324139	
705	0.309220	156	0.012821	139	0.661871	0.912867	705	0.309220	0.312000	0.324132	
723	0.279391	130	0.038462	147	0.693878	0.912867	723	0.279391	0.309000	0.324124	
707	0.316832	134	0.014925	159	0.723270	0.912867	707	0.316832	0.341000	0.324133	
712	0.294944	156	0.025641	132	0.712121	0.912867	712	0.294944	0.308000	0.324124	
736	0.334239	129	0.007752	135	0.659259	0.912867	736	0.334239	0.336000	0.324131	
682	0.268328	139	0.050360	179	0.670391	0.912867	682	0.268328	0.310000	0.324123	
647	0.208655	160	0.000000	193	0.792746	0.912867	647	0.208655	0.288000	0.324102	
639	0.211268	150	0.000000	211	0.725118	0.912867	639	0.211268	0.288000	0.324081	
641	0.255850	168	0.000000	191	0.753927	0.912867	641	0.255850	0.308000	0.324072	
645	0.232558	154	0.000000	201	0.741294	0.912867	645	0.232558	0.299000	0.324057	
625	0.244800	168	0.000000	207	0.787440	0.912867	625	0.244800	0.316000	0.324053	
652	0.233129	153	0.000000	195	0.769231	0.912867	652	0.233129	0.302000	0.324040	
661	0.240545	155	0.012903	184	0.788043	0.912867	661	0.240545	0.306000	0.324030	
637	0.232339	168	0.000000	195	0.758974	0.912867	637	0.232339	0.296000	0.324014	
661	0.257186	146	0.013699	193	0.740933	0.912867	661	0.257186	0.315000	0.324008	
704	0.343750	137	0.051095	159	0.666667	0.912867	704	0.343750	0.355000	0.324026	
679	0.344624	153	0.032680	168	0.833333	0.912867	679	0.344624	0.379000	0.324058	
727	0.317744	138	0.007246	135	0.733333	0.912867	727	0.317744	0.331000	0.324062	
710	0.329577	146	0.000000	144	0.680556	0.912867	710	0.329577	0.332000	0.324066	
728	0.260989	133	0.000000	139	0.755396	0.912867	728	0.260989	0.295000	0.324050	
730	0.310959	117	0.017094	153	0.836601	0.912867	730	0.310959	0.357000	0.324068	
717	0.326360	132	0.000000	151	0.701987	0.912867	717	0.326360	0.340000	0.324078	
722	0.301939	130	0.007692	148	0.743243	0.912867	722	0.301939	0.329000	0.324080	
731	0.299590	121	0.008264	148	0.790541	0.912867	731	0.299590	0.337000	0.324088	
695	0.310791	146	0.020548	159	0.723270	0.912867	695	0.310791	0.334000	0.324093	
708	0.250000	147	0.027211	145	0.779310	0.912867	708	0.250000	0.294000	0.324076	
715	0.292308	141	0.014184	144	0.722222	0.912867	715	0.292308	0.315000	0.324071	
699	0.304721	144	0.013889	157	0.738854	0.912867	699	0.304721	0.331000	0.324075	
717	0.312413	145	0.000000	138	0.775362	0.912867	717	0.312413	0.331000	0.324079	
702	0.331909	145	0.020690	153	0.758170	0.912867	702	0.331909	0.352000	0.324095	
742	0.303235	117	0.017094	141	0.758865	0.912867	742	0.303235	0.334000	0.324100	
704	0.265625	151	0.033113	145	0.703448	0.912867	704	0.265625	0.294000	0.324083	
701	0.286733	147	0.013605	152	0.776316	0.912867	701	0.286733	0.321000	0.324082	
716	0.284916	140	0.007143	144	0.770833	0.912867	716	0.284916	0.316000	0.324077	
703	0.307255	139	0.021583	158	0.721519	0.912867	703	0.307255	0.333000	0.324082	
708	0.323446	141	0.028369	151	0.748344	0.912867	708	0.323446	0.346000	0.324095	
724	0.298343	131	0.022901	145	0.655172	0.912867	724	0.298343	0.314000	0.324089	
714	0.278711	143	0.013986	143	0.783217	0.912867	714	0.278711	0.313000	0.324083	
736	0.300272	125	0.024000	139	0.661871	0.912867	736	0.300272	0.316000	0.324078	
730	0.317808	114	0.017544	156	0.673077	0.912867	730	0.317808	0.339000	0.324086	
742	0.309973	126	0.023810	132	0.719697	0.912867	742	0.309973	0.328000	0.324089	
741	0.344130	135	0.059259	124	0.725806	0.912867	741	0.344130	0.353000	0.324105	
715	0.328671	150	0.033333	135	0.725926	0.912867	715	0.328671	0.338000	0.324113	
751	0.320905	108	0.009259	141	0.716312	0.912867	751	0.320905	0.343000	0.324123	
730	0.309589	141	0.021277	129	0.689922	0.912867	730	0.309589	0.318000	0.324120	
709	0.314528	138	0.036232	153	0.725490	0.912867	709	0.314528	0.339000	0.324128	
710	0.321127	120	0.033333	170	0.729412	0.912867	710	0.321127	0.356000	0.324146	
704	0.319602	133	0.037594	163	0.650307	0.912867	704	0.319602	0.336000	0.324153	
734	0.317439	124	0.016129	142	0.711268	0.912867	734	0.317439	0.336000	0.324160	
698	0.292264	131	0.045802	171	0.678363	0.912867	698	0.292264	0.326000	0.324161	
705	0.295035	135	0.022222	160	0.731250	0.912867	705	0.295035	0.328000	0.324163	
699	0.284692	138	0.007246	163	0.711656	0.912867	699	0.284692	0.316000	0.324158	
729	0.351166	110	0.036364	161	0.708075	0.912867	729	0.351166	0.374000	0.324186	
