Options:
Model:                           Discrete: Dependent
Tree File Name:                  BirdTreeCleaned.tre
Data File Name:                  DataCleaned.txt
Log File Name:                   birds_nest_coparent_depRJ.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2140403048
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      3500000
Burn in:                         500000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   birds_nest_coparent_depRJ.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Save Model:                      birds_nest_coparent_depRJ.bin
Scale Tree:                      0.010244
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,2.00) 
Tree Information
     Trees:                      1
     Taxa:                       399
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
3097000	-310.191690	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.760071	0.760071	0.760071	0.760071	0.760071	3.069115	0.000000	0.760071	0.514752	0.476463	0.008709	0.000076	0.516268	
3098000	-311.512041	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.556906	0.556906	0.556906	0.556906	0.556906	3.220634	0.000000	0.556906	0.685174	0.304075	0.010704	0.000047	1.614148	
3099000	-310.524071	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.716216	0.716216	0.716216	0.716216	0.716216	2.452173	0.000000	0.716216	0.494693	0.496315	0.008924	0.000068	1.002712	
3100000	-310.113031	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.694106	0.694106	0.694106	0.694106	0.694106	3.103590	0.000000	0.694106	0.558935	0.431699	0.009299	0.000067	1.092690	
3101000	-309.363231	1	2	0	'0 0 0 0 0 1 0 0 	D	0.547815	0.547815	0.547815	0.547815	0.547815	3.019047	0.547815	0.547815	0.606000	0.235221	0.132559	0.026219	1.183396	
3102000	-309.401878	1	2	0	'0 1 1 1 0 0 1 0 	D	1.366454	0.302626	0.302626	0.302626	1.366454	1.366454	0.302626	1.366454	0.369383	0.115256	0.253640	0.261720	0.883164	
3103000	-306.473374	1	2	0	'1 1 1 1 0 0 1 1 	D	0.513444	0.513444	0.513444	0.513444	1.703341	1.703341	0.513444	0.513444	0.271687	0.261039	0.355933	0.111341	1.305882	
3104000	-306.337787	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.512907	0.512907	0.512907	0.512907	2.493769	2.493769	0.000000	0.512907	0.456518	0.489566	0.053643	0.000272	1.807501	
3105000	-306.415286	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.527562	0.527562	0.527562	0.527562	2.556990	2.556990	0.000000	0.527562	0.452933	0.494060	0.052726	0.000282	1.376123	
3106000	-305.467764	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.614705	0.614705	0.614705	0.614705	2.042767	2.042767	0.000000	0.614705	0.437443	0.526867	0.035474	0.000216	1.037596	
3107000	-305.714285	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.631056	0.631056	0.631056	0.631056	2.394032	2.394032	0.000000	0.631056	0.432535	0.525797	0.041388	0.000280	0.736162	
3108000	-304.420394	1	3	0	'1 1 2 2 0 0 2 1 	D	0.604521	0.604521	0.387849	0.387849	2.033150	2.033150	0.387849	0.604521	0.287666	0.160287	0.424735	0.127312	1.535184	
3109000	-307.654484	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.690719	0.690719	0.690719	0.690719	1.649075	1.649075	0.000000	0.690719	0.423687	0.552584	0.023577	0.000152	1.775957	
3110000	-306.587714	1	2	0	'0 0 0 0 1 1 0 0 	D	0.598502	0.598502	0.598502	0.598502	2.012123	2.012123	0.598502	0.598502	0.255915	0.265527	0.351763	0.126796	1.238575	
3111000	-306.086353	1	2	0	'0 0 0 0 1 1 0 0 	D	0.434059	0.434059	0.434059	0.434059	1.936823	1.936823	0.434059	0.434059	0.248607	0.201478	0.452588	0.097328	1.726846	
3112000	-305.600136	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.536697	0.536697	0.536697	0.536697	1.997372	1.997372	0.000000	0.536697	0.454420	0.505040	0.040341	0.000199	0.849648	
3113000	-306.922471	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.597280	0.597280	0.597280	0.597280	2.750936	2.750936	0.000000	0.597280	0.437320	0.513404	0.048954	0.000322	1.722065	
3114000	-305.812920	1	2	0	'1 1 1 1 0 0 1 1 	D	0.498158	0.498158	0.498158	0.498158	2.051733	2.051733	0.498158	0.498158	0.250161	0.224499	0.416442	0.108898	0.680952	
3115000	-308.501113	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.752970	0.752970	0.752970	0.752970	1.656184	1.656184	0.000000	0.752970	0.412783	0.564457	0.022593	0.000167	1.032116	
3116000	-306.206235	1	2	0	'0 0 0 0 1 1 0 0 	D	0.559734	0.559734	0.559734	0.559734	2.145157	2.145157	0.559734	0.559734	0.249264	0.242661	0.388036	0.120039	1.328590	
3117000	-306.721866	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.447343	0.447343	0.447343	0.447343	2.039314	2.039314	0.000000	0.447343	0.474668	0.469049	0.056069	0.000214	0.810472	
3118000	-309.136494	1	2	0	'0 0 0 0 1 1 0 0 	D	0.567433	0.567433	0.567433	0.567433	2.862615	2.862615	0.567433	0.567433	0.225216	0.210381	0.443749	0.120654	1.611403	
3119000	-308.012520	1	2	0	'0 0 0 0 1 1 0 0 	D	0.497321	0.497321	0.497321	0.497321	1.451434	1.451434	0.497321	0.497321	0.290054	0.283720	0.318664	0.107562	1.273098	
3120000	-305.878537	1	2	0	'0 0 0 0 1 1 0 0 	D	0.486333	0.486333	0.486333	0.486333	2.134388	2.134388	0.486333	0.486333	0.244910	0.213774	0.434696	0.106620	1.750322	
3121000	-306.047928	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.620156	0.620156	0.620156	0.620156	1.829554	1.829554	0.000000	0.620156	0.437117	0.532443	0.030263	0.000176	1.252506	
3122000	-307.906676	1	2	0	'0 0 0 0 1 1 0 0 	D	0.587701	0.587701	0.587701	0.587701	1.564037	1.564037	0.587701	0.587701	0.281677	0.305987	0.289999	0.122337	1.885883	
3123000	-305.934805	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.532797	0.532797	0.532797	0.532797	1.866546	1.866546	0.000000	0.532797	0.456013	0.506571	0.037240	0.000176	0.650778	
3124000	-306.578648	1	2	0	'0 0 0 0 1 1 0 0 	D	0.519922	0.519922	0.519922	0.519922	1.686151	1.686151	0.519922	0.519922	0.273121	0.265659	0.348867	0.112353	1.350142	
3125000	-310.966770	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.664853	0.664853	0.664853	0.664853	0.664853	2.318443	0.000000	0.664853	0.511474	0.479096	0.009369	0.000061	1.801044	
3126000	-309.401932	1	2	0	'0 0 0 0 0 1 0 0 	D	0.598719	0.598719	0.598719	0.598719	0.598719	2.571940	0.598719	0.598719	0.523226	0.297133	0.139188	0.040453	1.554403	
3127000	-309.370170	1	2	0	'0 0 0 0 0 1 0 0 	D	0.555321	0.555321	0.555321	0.555321	0.555321	2.729819	0.555321	0.555321	0.574535	0.256764	0.137771	0.030930	1.853489	
3128000	-309.744614	1	2	0	'0 0 0 0 0 1 0 0 	D	0.682177	0.682177	0.682177	0.682177	0.682177	2.589195	0.682177	0.682177	0.466679	0.338970	0.139592	0.054759	1.114781	
3129000	-310.122741	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.747015	0.747015	0.747015	0.747015	0.747015	3.006200	0.000000	0.747015	0.518151	0.472906	0.008869	0.000075	1.671268	
3130000	-310.013492	1	2	0	'0 0 0 0 0 1 0 0 	D	0.541929	0.541929	0.541929	0.541929	0.541929	2.383493	0.541929	0.541929	0.548119	0.277428	0.139923	0.034530	1.877408	
3131000	-310.671898	1	2	0	'0 0 0 0 0 1 0 0 	D	0.486143	0.486143	0.486143	0.486143	0.486143	3.480830	0.486143	0.486143	0.688889	0.180238	0.115681	0.015192	0.864970	
3132000	-310.015252	1	2	0	'0 0 0 0 0 1 0 0 	D	0.701711	0.701711	0.701711	0.701711	0.701711	2.533877	0.701711	0.701711	0.449932	0.351168	0.139444	0.059457	1.169284	
3133000	-309.400782	1	2	0	'0 0 0 0 0 1 0 0 	D	0.540982	0.540982	0.540982	0.540982	0.540982	2.907512	0.540982	0.540982	0.602783	0.236047	0.134627	0.026543	1.419346	
3134000	-309.400124	1	2	0	'0 0 0 0 0 1 0 0 	D	0.551760	0.551760	0.551760	0.551760	0.551760	2.721630	0.551760	0.551760	0.576784	0.254877	0.137830	0.030509	1.581615	
3135000	-310.053480	1	2	0	'0 0 0 0 0 1 0 0 	D	0.654534	0.654534	0.654534	0.654534	0.654534	2.323266	0.654534	0.654534	0.457874	0.349279	0.137482	0.055365	1.634089	
3136000	-309.987521	1	2	0	'0 0 0 0 0 1 0 0 	D	0.496691	0.496691	0.496691	0.496691	0.496691	3.089453	0.496691	0.496691	0.654987	0.197177	0.128723	0.019113	1.945485	
3137000	-309.162374	1	2	0	'0 0 0 0 0 1 0 0 	D	0.599391	0.599391	0.599391	0.599391	0.599391	2.988106	0.599391	0.599391	0.560919	0.269800	0.135175	0.034106	0.977218	
3138000	-309.160933	1	2	0	'0 0 0 0 0 1 0 0 	D	0.603747	0.603747	0.603747	0.603747	0.603747	2.981886	0.603747	0.603747	0.556957	0.272740	0.135440	0.034863	1.834213	
3139000	-310.810653	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.720180	0.720180	0.720180	0.720180	0.720180	2.326062	0.000000	0.720180	0.482923	0.508433	0.008578	0.000065	1.349704	
3140000	-310.859843	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.771513	0.771513	0.771513	0.771513	0.771513	3.597727	0.000000	0.771513	0.537818	0.454306	0.007808	0.000069	1.899323	
3141000	-311.535688	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.644954	0.644954	0.644954	0.644954	0.644954	2.176547	0.000000	0.644954	0.509288	0.481444	0.009213	0.000055	1.110414	
3142000	-310.273387	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.647615	0.647615	0.647615	0.647615	0.647615	2.930855	0.000000	0.647615	0.580576	0.409146	0.010215	0.000063	0.732815	
3143000	-309.600452	1	2	0	'1 1 1 1 1 0 1 1 	D	0.597743	0.597743	0.597743	0.597743	0.597743	2.455614	0.597743	0.597743	0.511412	0.306954	0.139148	0.042485	1.275098	
3144000	-311.412402	1	2	0	'1 1 1 1 1 0 1 1 	D	0.793280	0.793280	0.793280	0.793280	0.793280	2.489866	0.793280	0.793280	0.399675	0.382917	0.139760	0.077648	1.643829	
3145000	-310.806593	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.621710	0.621710	0.621710	0.621710	0.621710	2.556633	0.000000	0.621710	0.565816	0.423265	0.010858	0.000062	0.800815	
3146000	-310.599783	1	2	0	'1 1 1 1 1 0 1 1 	D	0.469430	0.469430	0.469430	0.469430	0.469430	3.210499	0.469430	0.469430	0.685985	0.174816	0.123889	0.015311	1.705649	
3147000	-309.578858	1	2	0	'1 1 1 1 1 0 1 1 	D	0.686373	0.686373	0.686373	0.686373	0.686373	3.040790	0.686373	0.686373	0.500861	0.313586	0.137957	0.047596	1.541913	
3148000	-302.116478	1	3	0	'2 2 2 2 1 0 2 1 	D	0.400891	0.400891	0.400891	0.400891	1.491100	3.917920	0.400891	1.491100	0.266189	0.192533	0.385295	0.155984	1.583998	
3149000	-308.599985	1	2	0	'1 1 1 1 0 0 1 0 	D	0.409156	0.409156	0.409156	0.409156	2.571425	2.571425	0.409156	2.571425	0.150518	0.162846	0.313560	0.373076	1.062442	
3150000	-305.341327	1	2	0	'1 1 1 1 0 0 1 0 	D	0.275288	0.275288	0.275288	0.275288	1.746005	1.746005	0.275288	1.746005	0.146221	0.118910	0.369128	0.365741	0.597320	
3151000	-305.560884	1	2	0	'1 1 1 1 0 0 1 0 	D	0.267801	0.267801	0.267801	0.267801	1.798668	1.798668	0.267801	1.798668	0.137533	0.110398	0.374764	0.377305	0.485032	
3152000	-305.065882	1	2	0	'1 1 1 1 0 0 1 0 	D	0.321106	0.321106	0.321106	0.321106	1.971079	1.971079	0.321106	1.971079	0.151626	0.136054	0.346823	0.365497	1.388683	
3153000	-305.355116	1	2	0	'1 1 1 1 0 0 1 0 	D	0.300821	0.300821	0.300821	0.300821	1.986146	1.986146	0.300821	1.986146	0.140964	0.122023	0.358126	0.378887	1.466531	
3154000	-303.144356	1	3	1	'1 1 1 1 2 0 Z 2 	D	0.409385	0.409385	0.409385	0.409385	1.310538	2.496176	0.000000	1.310538	0.482384	0.498788	0.018275	0.000553	1.444983	
3155000	-309.427065	1	2	0	'1 1 1 1 1 0 1 1 	D	0.601016	0.601016	0.601016	0.601016	0.601016	2.554429	0.601016	0.601016	0.519623	0.300001	0.139216	0.041160	1.973912	
3156000	-309.812525	1	2	0	'1 1 1 1 1 0 1 1 	D	0.528104	0.528104	0.528104	0.528104	0.528104	3.325306	0.528104	0.528104	0.644468	0.211155	0.123579	0.020799	1.066069	
3157000	-309.505887	1	2	0	'1 1 1 1 1 0 1 1 	D	0.585844	0.585844	0.585844	0.585844	0.585844	2.516415	0.585844	0.585844	0.527366	0.294027	0.139303	0.039305	1.967705	
3158000	-310.460828	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.758164	0.758164	0.758164	0.758164	0.758164	2.541499	0.000000	0.758164	0.480960	0.510329	0.008637	0.000074	1.000930	
3159000	-310.210617	1	2	0	'1 1 1 1 1 0 1 1 	D	0.649726	0.649726	0.649726	0.649726	0.649726	2.255733	0.649726	0.649726	0.453667	0.353716	0.136589	0.056028	1.157382	
3160000	-310.448688	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.802541	0.802541	0.802541	0.802541	0.802541	2.843818	0.000000	0.802541	0.480025	0.511364	0.008529	0.000082	1.038120	
3161000	-310.431102	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.672334	0.672334	0.672334	0.672334	0.672334	2.557734	0.000000	0.672334	0.529236	0.460914	0.009783	0.000066	1.244113	
3162000	-310.825225	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.598569	0.598569	0.598569	0.598569	0.598569	3.176866	0.000000	0.598569	0.642896	0.346696	0.010355	0.000053	1.781873	
3163000	-310.462358	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.624463	0.624463	0.624463	0.624463	0.624463	2.947685	0.000000	0.624463	0.601216	0.388137	0.010587	0.000061	0.879175	
3164000	-313.406914	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.920631	0.920631	0.920631	0.920631	0.920631	2.084909	0.000000	0.920631	0.409582	0.582456	0.007875	0.000087	0.562228	
3165000	-310.131629	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.708049	0.708049	0.708049	0.708049	0.708049	2.748299	0.000000	0.708049	0.522785	0.467768	0.009376	0.000070	1.207240	
3166000	-309.196211	1	2	0	'1 1 1 1 1 0 1 1 	D	0.620654	0.620654	0.620654	0.620654	0.620654	3.030139	0.620654	0.620654	0.547561	0.280212	0.135363	0.036864	1.690362	
3167000	-306.967948	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.766927	0.766927	0.766927	0.766927	2.311034	2.311034	0.000000	0.766927	0.409006	0.555409	0.035266	0.000319	1.116767	
3168000	-306.169088	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.701142	0.701142	0.701142	0.701142	2.026886	2.026886	0.000000	0.701142	0.421021	0.547115	0.031630	0.000233	1.295537	
3169000	-309.263335	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.662700	0.662700	0.662700	0.662700	3.132385	3.132385	0.000000	0.662700	0.423036	0.526652	0.049909	0.000403	1.501931	
3170000	-305.960177	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.489880	0.489880	0.489880	0.489880	2.091030	2.091030	0.000000	0.489880	0.464495	0.486436	0.048854	0.000216	0.914224	
3171000	-306.519851	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.519163	0.519163	0.519163	0.519163	1.746427	1.746427	0.000000	0.519163	0.459779	0.505014	0.035053	0.000155	0.842893	
3172000	-306.583258	1	2	0	'0 0 0 0 1 1 0 0 	D	0.447504	0.447504	0.447504	0.447504	2.359478	2.359478	0.447504	0.447504	0.229546	0.183476	0.488270	0.098708	0.832999	
3173000	-306.696284	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.751659	0.751659	0.751659	0.751659	2.248664	2.248664	0.000000	0.751659	0.411675	0.553509	0.034518	0.000298	0.568592	
3174000	-307.114502	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.723267	0.723267	0.723267	0.723267	1.815086	1.815086	0.000000	0.723267	0.417665	0.555526	0.026615	0.000194	0.521040	
3175000	-303.308067	1	3	0	'1 2 2 2 1 0 2 1 	D	1.043173	0.322799	0.322799	0.322799	1.043173	2.590648	0.322799	1.043173	0.450153	0.142804	0.297883	0.109160	1.528932	
3176000	-305.898660	1	2	0	'1 1 1 1 0 0 1 1 	D	0.519707	0.519707	0.519707	0.519707	1.949801	1.949801	0.519707	0.519707	0.257099	0.241321	0.388792	0.112788	1.351018	
3177000	-305.661314	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.518690	0.518690	0.518690	0.518690	2.056508	2.056508	0.000000	0.518690	0.458143	0.497785	0.043864	0.000209	1.879917	
3178000	-305.734279	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.586684	0.586684	0.586684	0.586684	1.889419	1.889419	0.000000	0.586684	0.443929	0.522328	0.033560	0.000184	0.948617	
3179000	-308.652837	1	2	0	'1 1 1 1 0 0 1 1 	D	0.543757	0.543757	0.543757	0.543757	1.410852	1.410852	0.543757	0.543757	0.294004	0.309627	0.282401	0.113968	1.344992	
3180000	-307.100042	1	2	0	'1 1 1 1 0 0 1 1 	D	0.397254	0.397254	0.397254	0.397254	1.705552	1.705552	0.397254	0.397254	0.257367	0.199416	0.452013	0.091204	1.385426	
3181000	-311.814730	1	2	0	'0 0 0 0 0 1 0 0 	D	0.525440	0.525440	0.525440	0.525440	0.525440	1.936732	0.525440	0.525440	0.498217	0.325150	0.134873	0.041760	0.858671	
3182000	-310.085658	1	2	0	'0 0 0 0 0 1 0 0 	D	0.498742	0.498742	0.498742	0.498742	0.498742	3.237193	0.498742	0.498742	0.663386	0.193974	0.124478	0.018162	1.533820	
3183000	-309.736540	1	2	0	'0 0 0 0 0 1 0 0 	D	0.511831	0.511831	0.511831	0.511831	0.511831	2.820035	0.511831	0.511831	0.620637	0.220108	0.135661	0.023595	1.800261	
3184000	-305.688621	1	2	0	'0 0 0 0 1 1 0 1 	D	0.286065	0.286065	0.286065	0.286065	2.010312	2.010312	0.286065	2.010312	0.132001	0.111253	0.366403	0.390343	1.134497	
3185000	-304.765704	1	2	0	'0 0 0 0 1 1 0 1 	D	0.319841	0.319841	0.319841	0.319841	1.851007	1.851007	0.319841	1.851007	0.160349	0.142562	0.344812	0.352277	1.927402	
3186000	-305.937720	1	2	0	'0 0 0 0 1 1 0 1 	D	0.267384	0.267384	0.267384	0.267384	1.963461	1.963461	0.267384	1.963461	0.125288	0.101381	0.376428	0.396903	0.633353	
3187000	-305.508105	1	2	0	'0 0 0 0 1 1 0 1 	D	0.301010	0.301010	0.301010	0.301010	2.028241	2.028241	0.301010	2.028241	0.138220	0.120021	0.358486	0.383273	1.135873	
3188000	-309.029545	1	2	0	'0 0 0 0 1 1 0 1 	D	0.209428	0.209428	0.209428	0.209428	2.169334	2.169334	0.209428	2.169334	0.082461	0.059174	0.403272	0.455093	1.345545	
3189000	-306.794885	1	2	0	'0 0 0 0 1 1 0 1 	D	0.316162	0.316162	0.316162	0.316162	2.309850	2.309850	0.316162	2.309850	0.128972	0.117670	0.352402	0.400955	1.175516	
3190000	-305.481034	1	2	0	'0 0 0 0 1 1 0 1 	D	0.284282	0.284282	0.284282	0.284282	1.937894	1.937894	0.284282	1.937894	0.135997	0.113702	0.366780	0.383521	1.350691	
3191000	-312.420777	1	2	0	'0 0 0 0 1 1 0 1 	D	0.184516	0.184516	0.184516	0.184516	1.173240	1.173240	0.184516	1.173240	0.147273	0.096751	0.419380	0.336596	0.878327	
3192000	-305.460819	1	2	0	'0 0 0 0 1 1 0 1 	D	0.275023	0.275023	0.275023	0.275023	1.599323	1.599323	0.275023	1.599323	0.160210	0.129579	0.364890	0.345321	1.480125	
3193000	-305.476559	1	2	0	'0 0 0 0 1 1 0 1 	D	0.270461	0.270461	0.270461	0.270461	1.780512	1.780512	0.270461	1.780512	0.140534	0.113335	0.372833	0.373298	1.426789	
3194000	-305.267281	1	2	0	'0 0 0 0 1 1 0 1 	D	0.281290	0.281290	0.281290	0.281290	1.632881	1.632881	0.281290	1.632881	0.160375	0.131464	0.361883	0.346277	1.679605	
3195000	-306.521831	1	2	0	'0 0 0 0 1 1 0 1 	D	0.236513	0.236513	0.236513	0.236513	1.773437	1.773437	0.236513	1.773437	0.120827	0.090468	0.393817	0.394888	1.030243	
3196000	-305.906020	1	2	0	'0 0 0 0 1 1 0 1 	D	0.338412	0.338412	0.338412	0.338412	2.189483	2.189483	0.338412	2.189483	0.144888	0.136039	0.341032	0.378041	0.822739	
3197000	-306.027559	1	2	0	'0 0 0 0 1 1 0 1 	D	0.251727	0.251727	0.251727	0.251727	1.637116	1.637116	0.251727	1.637116	0.142088	0.109562	0.382141	0.366209	1.085251	
3198000	-305.137510	1	2	0	'0 0 0 0 1 1 0 1 	D	0.313614	0.313614	0.313614	0.313614	1.969965	1.969965	0.313614	1.969965	0.148232	0.131233	0.350888	0.369647	1.602414	
3199000	-310.200128	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.739807	0.739807	0.739807	0.739807	0.739807	2.705464	0.000000	0.739807	0.501450	0.489500	0.008976	0.000074	1.083366	
3200000	-309.163632	1	2	0	'0 0 0 0 0 1 0 0 	D	0.589745	0.589745	0.589745	0.589745	0.589745	2.922241	0.589745	0.589745	0.563259	0.267365	0.135872	0.033503	1.136849	
3201000	-309.349064	1	2	0	'0 0 0 0 0 1 0 0 	D	0.559508	0.559508	0.559508	0.559508	0.559508	2.724781	0.559508	0.559508	0.570500	0.259978	0.137883	0.031640	1.870389	
3202000	-302.693072	1	3	1	'0 0 0 0 2 1 Z 2 	D	0.415797	0.415797	0.415797	0.415797	1.419055	2.765684	0.000000	1.419055	0.478639	0.500677	0.019956	0.000728	1.008035	
3203000	-312.491199	1	2	0	'0 0 0 0 0 1 0 0 	D	0.819206	0.819206	0.819206	0.819206	0.819206	2.243210	0.819206	0.819206	0.371629	0.404504	0.135666	0.088201	1.914711	
3204000	-310.191733	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.694536	0.694536	0.694536	0.694536	0.694536	3.219960	0.000000	0.694536	0.566768	0.424084	0.009082	0.000065	0.788807	
3205000	-310.958169	1	2	1	'0 1 1 1 0 0 Z 0 	D	1.803706	0.552483	0.552483	0.552483	1.803706	1.803706	0.000000	1.803706	0.569814	0.371733	0.054727	0.003725	1.050099	
3206000	-307.735656	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.629392	0.629392	0.629392	0.629392	1.564488	1.564488	0.000000	0.629392	0.435687	0.541012	0.023174	0.000127	0.562747	
3207000	-305.674512	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.531018	0.531018	0.531018	0.531018	1.974200	1.974200	0.000000	0.531018	0.455837	0.503628	0.040340	0.000195	1.398485	
3208000	-305.834475	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.677684	0.677684	0.677684	0.677684	2.272250	2.272250	0.000000	0.677684	0.424317	0.538291	0.037118	0.000274	1.121242	
3209000	-305.763403	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.629408	0.629408	0.629408	0.629408	2.418915	2.418915	0.000000	0.629408	0.432731	0.525084	0.041901	0.000284	1.017144	
3210000	-306.780912	1	2	0	'1 1 1 1 0 0 1 1 	D	0.464410	0.464410	0.464410	0.464410	1.630944	1.630944	0.464410	0.464410	0.273351	0.245399	0.378149	0.103102	1.773507	
3211000	-306.403298	1	2	0	'1 1 1 1 0 0 1 1 	D	0.417183	0.417183	0.417183	0.417183	1.842469	1.842469	0.417183	0.417183	0.251600	0.199378	0.454575	0.094446	0.807271	
3212000	-309.145843	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.379517	0.379517	0.379517	0.379517	2.385476	2.385476	0.000000	0.379517	0.484233	0.424505	0.090978	0.000285	1.738550	
3213000	-306.418964	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.501976	0.501976	0.501976	0.501976	2.478836	2.478836	0.000000	0.501976	0.459007	0.485717	0.055006	0.000270	1.214373	
3214000	-305.930085	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.501458	0.501458	0.501458	0.501458	1.977156	1.977156	0.000000	0.501458	0.462619	0.493136	0.044049	0.000196	1.098162	
3215000	-307.182098	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.478285	0.478285	0.478285	0.478285	2.587854	2.587854	0.000000	0.478285	0.463408	0.475491	0.060818	0.000283	1.105620	
3216000	-305.973880	1	2	0	'0 0 0 0 1 1 0 0 	D	0.538600	0.538600	0.538600	0.538600	2.045402	2.045402	0.538600	0.538600	0.253121	0.241687	0.389004	0.116188	1.442520	
3217000	-305.523822	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.578104	0.578104	0.578104	0.578104	2.334302	2.334302	0.000000	0.578104	0.443528	0.512375	0.043839	0.000258	1.129199	
3218000	-306.709867	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.721155	0.721155	0.721155	0.721155	1.911156	1.911156	0.000000	0.721155	0.417833	0.553237	0.028716	0.000214	1.446496	
3219000	-306.250308	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.662091	0.662091	0.662091	0.662091	2.533936	2.533936	0.000000	0.662091	0.425977	0.531569	0.042139	0.000314	1.440850	
3220000	-306.549199	1	2	0	'0 0 0 0 1 1 0 0 	D	0.503082	0.503082	0.503082	0.503082	1.677506	1.677506	0.503082	0.503082	0.272923	0.259120	0.358397	0.109560	0.959973	
3221000	-305.799302	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.580278	0.580278	0.580278	0.580278	1.868076	1.868076	0.000000	0.580278	0.445394	0.520991	0.033436	0.000179	0.869180	
3222000	-306.381433	1	2	0	'0 0 0 0 1 1 0 0 	D	0.567394	0.567394	0.567394	0.567394	1.867261	1.867261	0.567394	0.567394	0.263200	0.266893	0.348970	0.120938	1.709096	
3223000	-308.894510	1	2	0	'0 0 0 0 1 1 0 0 	D	0.351855	0.351855	0.351855	0.351855	2.481601	2.481601	0.351855	0.351855	0.201927	0.128064	0.591584	0.078425	1.799584	
3224000	-302.386907	1	4	0	'3 0 0 2 1 1 2 3 	D	0.751629	0.407590	0.407590	0.265849	2.149604	2.149604	0.265849	0.751629	0.239859	0.132782	0.452532	0.174827	1.269753	
3225000	-306.830326	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.724092	0.724092	0.724092	0.724092	1.887678	1.887678	0.000000	0.724092	0.417379	0.554257	0.028154	0.000210	1.017049	
